idx,gnb_timestamp,gnb_offset,gnb_size,gnb_rssi,gnb_detection_metric,sniffer_index,match,reason,sniffer_peak_db,sniffer_peak_idx,time_shift_samples,time_shift_ms,sniffer_index_aligned,median_shift_samples,in_range_after,matched_after,shift_after_samples
3324,18-Aug-2025 20:07:54,22173252,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3325,18-Aug-2025 20:07:54,22183488,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3326,18-Aug-2025 20:07:54,22193724,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3327,18-Aug-2025 20:07:54,22203960,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3328,18-Aug-2025 20:07:54,22222764,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3329,18-Aug-2025 20:07:54,22241568,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3330,18-Aug-2025 20:07:54,22251804,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3331,18-Aug-2025 20:07:54,22262040,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3332,18-Aug-2025 20:07:54,22280844,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3333,18-Aug-2025 20:07:54,22291080,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3334,18-Aug-2025 20:07:54,22309884,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3335,18-Aug-2025 20:07:54,22320120,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3336,18-Aug-2025 20:07:54,22338924,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3337,18-Aug-2025 20:07:54,22357728,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3338,18-Aug-2025 20:07:54,22367964,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3339,18-Aug-2025 20:07:54,22378200,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3340,18-Aug-2025 20:07:54,22388436,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3341,18-Aug-2025 20:07:54,22398672,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3342,18-Aug-2025 20:07:54,22408908,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3343,18-Aug-2025 20:07:54,22419144,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3344,18-Aug-2025 20:07:54,22429380,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3345,18-Aug-2025 20:07:54,22439616,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3346,18-Aug-2025 20:07:54,22458420,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3347,18-Aug-2025 20:07:54,22477224,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3348,18-Aug-2025 20:07:54,22496028,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3349,18-Aug-2025 20:07:54,22514832,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3350,18-Aug-2025 20:07:54,22533636,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3351,18-Aug-2025 20:07:55,22552440,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3352,18-Aug-2025 20:07:55,22571244,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3353,18-Aug-2025 20:07:55,22581480,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3354,18-Aug-2025 20:07:55,22600284,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3355,18-Aug-2025 20:07:55,22619088,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3356,18-Aug-2025 20:07:55,22629324,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3357,18-Aug-2025 20:07:55,22639560,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3358,18-Aug-2025 20:07:55,22649796,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3359,18-Aug-2025 20:07:55,22660032,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3360,18-Aug-2025 20:07:55,22670268,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3361,18-Aug-2025 20:07:55,22680504,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3362,18-Aug-2025 20:07:55,22690740,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3363,18-Aug-2025 20:07:55,22700976,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3364,18-Aug-2025 20:07:55,22711212,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3365,18-Aug-2025 20:07:55,22721448,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3366,18-Aug-2025 20:07:55,22731684,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3367,18-Aug-2025 20:07:55,22741920,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3368,18-Aug-2025 20:07:55,22752156,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3369,18-Aug-2025 20:07:55,22762392,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3370,18-Aug-2025 20:07:55,22772628,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3371,18-Aug-2025 20:07:55,22782864,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3372,18-Aug-2025 20:07:55,22793100,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3373,18-Aug-2025 20:07:55,22803336,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3374,18-Aug-2025 20:07:55,22813572,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3375,18-Aug-2025 20:07:55,22823808,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3376,18-Aug-2025 20:07:55,22834044,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3377,18-Aug-2025 20:07:55,22844280,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3378,18-Aug-2025 20:07:55,22854516,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3379,18-Aug-2025 20:07:55,22864752,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3380,18-Aug-2025 20:07:55,22874988,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3381,18-Aug-2025 20:07:55,22885224,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3382,18-Aug-2025 20:07:55,22895460,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3383,18-Aug-2025 20:07:55,22905696,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3384,18-Aug-2025 20:07:55,22915932,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3385,18-Aug-2025 20:07:55,22926168,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3386,18-Aug-2025 20:07:55,22936404,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3387,18-Aug-2025 20:07:55,22946640,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3388,18-Aug-2025 20:07:55,22956876,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3389,18-Aug-2025 20:07:55,22967112,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3390,18-Aug-2025 20:07:55,22977348,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3391,18-Aug-2025 20:07:55,22987584,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3392,18-Aug-2025 20:07:55,22997820,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3393,18-Aug-2025 20:07:55,23008056,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3394,18-Aug-2025 20:07:55,23018292,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3395,18-Aug-2025 20:07:55,23028528,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3396,18-Aug-2025 20:07:55,23038764,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3397,18-Aug-2025 20:07:55,23049000,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3398,18-Aug-2025 20:07:55,23059236,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3399,18-Aug-2025 20:07:55,23069472,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3400,18-Aug-2025 20:07:55,23079708,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3401,18-Aug-2025 20:07:55,23089944,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3402,18-Aug-2025 20:07:55,23100180,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3403,18-Aug-2025 20:07:55,23110416,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3404,18-Aug-2025 20:07:55,23120652,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3405,18-Aug-2025 20:07:55,23130888,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3406,18-Aug-2025 20:07:55,23141124,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3407,18-Aug-2025 20:07:55,23151360,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3408,18-Aug-2025 20:07:55,23161596,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3409,18-Aug-2025 20:07:55,23171832,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3410,18-Aug-2025 20:07:55,23182068,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3411,18-Aug-2025 20:07:55,23192304,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3412,18-Aug-2025 20:07:55,23211108,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3413,18-Aug-2025 20:07:55,23238480,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3414,18-Aug-2025 20:07:55,23248716,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3415,18-Aug-2025 20:07:55,23258952,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3416,18-Aug-2025 20:07:55,23277756,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3417,18-Aug-2025 20:07:55,23296560,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3418,18-Aug-2025 20:07:55,23323932,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3419,18-Aug-2025 20:07:55,23351304,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3420,18-Aug-2025 20:07:55,23361540,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3421,18-Aug-2025 20:07:55,23363208,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3422,18-Aug-2025 20:07:55,23364876,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3423,18-Aug-2025 20:07:55,23366544,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3424,18-Aug-2025 20:07:55,23368212,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3425,18-Aug-2025 20:07:55,23369880,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3426,18-Aug-2025 20:07:55,23371548,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3427,18-Aug-2025 20:07:55,23373216,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3428,18-Aug-2025 20:07:55,23374884,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3429,18-Aug-2025 20:07:55,23376552,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3430,18-Aug-2025 20:07:55,23378220,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3431,18-Aug-2025 20:07:55,23379888,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3432,18-Aug-2025 20:07:55,23381556,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3433,18-Aug-2025 20:07:55,23383224,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3434,18-Aug-2025 20:07:55,23384892,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3435,18-Aug-2025 20:07:55,23386560,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3436,18-Aug-2025 20:07:55,23388228,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3437,18-Aug-2025 20:07:55,23389896,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3438,18-Aug-2025 20:07:55,23391564,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3439,18-Aug-2025 20:07:55,23393232,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3440,18-Aug-2025 20:07:55,23394900,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3441,18-Aug-2025 20:07:55,23396568,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3442,18-Aug-2025 20:07:55,23398236,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3443,18-Aug-2025 20:07:55,23399904,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3444,18-Aug-2025 20:07:55,23401572,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3445,18-Aug-2025 20:07:55,23403240,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3446,18-Aug-2025 20:07:55,23404908,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3447,18-Aug-2025 20:07:55,23406576,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3448,18-Aug-2025 20:07:55,23408244,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3449,18-Aug-2025 20:07:55,23409912,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3450,18-Aug-2025 20:07:55,23411580,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3451,18-Aug-2025 20:07:56,23413248,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3452,18-Aug-2025 20:07:56,23414916,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3453,18-Aug-2025 20:07:56,23416584,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3454,18-Aug-2025 20:07:56,23418252,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3455,18-Aug-2025 20:07:56,23419920,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3456,18-Aug-2025 20:07:56,23421588,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3457,18-Aug-2025 20:07:56,23423256,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3458,18-Aug-2025 20:07:56,23424924,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3459,18-Aug-2025 20:07:56,23426592,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3460,18-Aug-2025 20:07:56,23428260,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3461,18-Aug-2025 20:07:56,23429928,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3462,18-Aug-2025 20:07:56,23431596,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3463,18-Aug-2025 20:07:56,23433264,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3464,18-Aug-2025 20:07:56,23434932,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3465,18-Aug-2025 20:07:56,23436600,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3466,18-Aug-2025 20:07:56,23438268,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3467,18-Aug-2025 20:07:56,23439936,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3468,18-Aug-2025 20:07:56,23441604,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3469,18-Aug-2025 20:07:56,23443272,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3470,18-Aug-2025 20:07:56,23444940,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3471,18-Aug-2025 20:07:56,23446608,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3472,18-Aug-2025 20:07:56,23448276,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3473,18-Aug-2025 20:07:56,23449944,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3474,18-Aug-2025 20:07:56,23451612,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3475,18-Aug-2025 20:07:56,23453280,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3476,18-Aug-2025 20:07:56,23454948,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3477,18-Aug-2025 20:07:56,23456616,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3478,18-Aug-2025 20:07:56,23458284,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3479,18-Aug-2025 20:07:56,23459952,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3480,18-Aug-2025 20:07:56,23461620,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3481,18-Aug-2025 20:07:56,23463288,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3482,18-Aug-2025 20:07:56,23464956,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3483,18-Aug-2025 20:07:56,23466624,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3484,18-Aug-2025 20:07:56,23468292,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3485,18-Aug-2025 20:07:56,23469960,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3486,18-Aug-2025 20:07:56,23471628,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3487,18-Aug-2025 20:07:56,23473296,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
3488,18-Aug-2025 20:07:56,23474964,1668,NaN,NaN,NaN,0,index_out_of_sniffer_range,NaN,NaN,NaN,NaN,NaN,-114667,0,0,NaN
